            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2460101.500000000, A.D. 2023-Jun-06 00:00:00.0000, -1.311302490586699E+06, -1.888881508560575E+05,  3.209748982726486E+04,  4.592612344065314E-03, -1.452168821129547E-02,  1.627380304375196E-05,  4.420477176281282E+00,  1.325225718210265E+06, -2.474149707668425E-03,
2460102.500000000, A.D. 2023-Jun-07 00:00:00.0000, -1.310904946960227E+06, -1.901426007394530E+05,  3.209887693018166E+04,  4.609799386453214E-03, -1.451650561099393E-02,  1.583442766598959E-05,  4.419763692857239E+00,  1.325011821260829E+06, -2.477181236922307E-03,
2460103.500000000, A.D. 2023-Jun-08 00:00:00.0000, -1.310505914983541E+06, -1.913966033168626E+05,  3.210022590924811E+04,  4.627065210679274E-03, -1.451133310967111E-02,  1.539133467717401E-05,  4.419049324675783E+00,  1.324797659067793E+06, -2.480290007314126E-03,
2460104.500000000, A.D. 2023-Jun-09 00:00:00.0000, -1.310105387772393E+06, -1.926501592487298E+05,  3.210153645135169E+04,  4.644411558980005E-03, -1.450616573123402E-02,  1.494472070788337E-05,  4.418334049139223E+00,  1.324583224856540E+06, -2.483478318322433E-03,
2460105.500000000, A.D. 2023-Jun-10 00:00:00.0000, -1.309703358306550E+06, -1.939032687482760E+05,  3.210280826291849E+04,  4.661839823208992E-03, -1.450099809821040E-02,  1.449484278257755E-05,  4.417617843023733E+00,  1.324368511664743E+06, -2.486748202499962E-03,
2460106.500000000, A.D. 2023-Jun-11 00:00:00.0000, -1.309299819463831E+06, -1.951559315466769E+05,  3.210404107549115E+04,  4.679350955206065E-03, -1.449582443049491E-02,  1.404202668989045E-05,  4.416900682568317E+00,  1.324153512369033E+06, -2.490101339449778E-03,
2460107.500000000, A.D. 2023-Jun-12 00:00:00.0000, -1.308894764062510E+06, -1.964081468587478E+05,  3.210523465203503E+04,  4.696945363135380E-03, -1.449063855928424E-02,  1.358667540116588E-05,  4.416182543590836E+00,  1.323938219719789E+06, -2.493538953776464E-03,
2460108.500000000, A.D. 2023-Jun-13 00:00:00.0000, -1.308488184913248E+06, -1.976599133506880E+05,  3.210638879395556E+04,  4.714622794560341E-03, -1.448543396176594E-02,  1.312927701223668E-05,  4.415463401635795E+00,  1.323722626385436E+06, -2.497061696851530E-03,
2460109.500000000, A.D. 2023-Jun-14 00:00:00.0000, -1.308080074881622E+06, -1.989112291119422E+05,  3.210750334875579E+04,  4.732382208706766E-03, -1.448020382285279E-02,  1.267041146952447E-05,  4.414743232158399E+00,  1.323506725007631E+06, -2.500669513742546E-03,
2460110.500000000, A.D. 2023-Jun-15 00:00:00.0000, -1.307670426962003E+06, -2.001620916338117E+05,  3.210857821818738E+04,  4.750221642521828E-03, -1.447494113088643E-02,  1.221075509220525E-05,  4.414022010748722E+00,  1.323290508268462E+06, -2.504361498638393E-03,
2460111.500000000, A.D. 2023-Jun-16 00:00:00.0000, -1.307259234363021E+06, -2.014124977980686E+05,  3.210961336665285E+04,  4.768138077765451E-03, -1.446963881477150E-02,  1.175108161703426E-05,  4.413299713398543E+00,  1.323073968970445E+06, -2.508135744559104E-03,
2460112.500000000, A.D. 2023-Jun-17 00:00:00.0000, -1.306846490604112E+06, -2.026624438794910E+05,  3.211060882949153E+04,  4.786127319472563E-03, -1.446428993044417E-02,  1.129225817167717E-05,  4.412576316811307E+00,  1.322857100129448E+06, -2.511989196067915E-03,
2460113.500000000, A.D. 2023-Jun-18 00:00:00.0000, -1.306432189621444E+06, -2.039119255664618E+05,  3.211156472065541E+04,  4.804183902467122E-03, -1.445888789656951E-02,  1.083523465271290E-05,  4.411851798751976E+00,  1.322639895079576E+06, -2.515917521122481E-03,
2460114.500000000, A.D. 2023-Jun-19 00:00:00.0000, -1.306016325880329E+06, -2.051609380055912E+05,  3.211248123902242E+04,  4.822301045524142E-03, -1.445342678745666E-02,  1.038102406300707E-05,  4.411126138430650E+00,  1.322422347588173E+06, -2.519915019805659E-03,
2460115.500000000, A.D. 2023-Jun-20 00:00:00.0000, -1.305598894488178E+06, -2.064094758699831E+05,  3.211335867283346E+04,  4.840470669487511E-03, -1.444790164862902E-02,  9.930675131336261E-06,  4.410399316900617E+00,  1.322204451975157E+06, -2.523974590959185E-03,
2460116.500000000, A.D. 2023-Jun-21 00:00:00.0000, -1.305179891303211E+06, -2.076575334613000E+05,  3.211419740098378E+04,  4.858683505032480E-03, -1.444230888654566E-02,  9.485230652274239E-06,  4.409671317460830E+00,  1.321986203233680E+06, -2.528087773808926E-03,
2460117.500000000, A.D. 2023-Jun-22 00:00:00.0000, -1.304759313028085E+06, -2.089051048413073E+05,  3.211499789052935E+04,  4.876929319945746E-03, -1.443664659948756E-02,  9.045679673459067E-06,  4.408942126025598E+00,  1.321767597140960E+06, -2.532244914319463E-03,
2460118.500000000, A.D. 2023-Jun-23 00:00:00.0000, -1.304337157279541E+06, -2.101521839926695E+05,  3.211576068960799E+04,  4.895197253021252E-03, -1.443091490894246E-02,  8.612899864321802E-06,  4.408211731432662E+00,  1.321548630350634E+06, -2.536435434450474E-03,
2460119.500000000, A.D. 2023-Jun-24 00:00:00.0000, -1.303913422623951E+06, -2.113987650055031E+05,  3.211648641513587E+04,  4.913476268371365E-03, -1.442511621319600E-02,  8.187595198619335E-06,  4.407480125655228E+00,  1.321329300456329E+06, -2.540648230228326E-03,
2460120.500000000, A.D. 2023-Jun-25 00:00:00.0000, -1.303488108569039E+06, -2.126448422803541E+05,  3.211717573514808E+04,  4.931755710049167E-03, -1.441925530620250E-02,  7.770235446762606E-06,  4.406747303881603E+00,  1.321109606015539E+06, -2.544872188274792E-03,
2460121.500000000, A.D. 2023-Jun-26 00:00:00.0000, -1.303061215504892E+06, -2.138904107342615E+05,  3.211782934624237E+04,  4.950025912246863E-03, -1.441333932595393E-02,  7.361004505315391E-06,  4.406013264433156E+00,  1.320889546525020E+06, -2.549096783212558E-03,
2460122.500000000, A.D. 2023-Jun-27 00:00:00.0000, -1.302632744591977E+06, -2.151354659943855E+05,  3.211844794718583E+04,  4.968278804977909E-03, -1.440737751749108E-02,  6.959764289573428E-06,  4.405278008504999E+00,  1.320669122343058E+06, -2.553312700182181E-03,
2460123.500000000, A.D. 2023-Jun-28 00:00:00.0000, -1.302202697599405E+06, -2.163800045632879E+05,  3.211903221028099E+04,  4.986508449066279E-03, -1.440138081640644E-02,  6.566039781184807E-06,  4.404541539731383E+00,  1.320448334559176E+06, -2.557512417544795E-03,
2460124.500000000, A.D. 2023-Jun-29 00:00:00.0000, -1.301771076702327E+06, -2.176240239413477E+05,  3.211958275249389E+04,  5.004711437455437E-03, -1.439536127917382E-02,  6.179028856210210E-06,  4.403803863596797E+00,  1.320227184817580E+06, -2.561690684695426E-03,
2460125.500000000, A.D. 2023-Jun-30 00:00:00.0000, -1.301337884252310E+06, -2.188675226949457E+05,  3.212010010854324E+04,  5.022887112311970E-03, -1.438933140690537E-02,  5.797637719821488E-06,  4.403064986731385E+00,  1.320005675105939E+06, -2.565844838759898E-03,
2460126.500000000, A.D. 2023-Jul-01 00:00:00.0000, -1.300903122538063E+06, -2.201105004639445E+05,  3.212058470807130E+04,  5.041037569134492E-03, -1.438330342918237E-02,  5.420539142073771E-06,  4.402324916143211E+00,  1.319783807525217E+06, -2.569974921779121E-03,
2460127.500000000, A.D. 2023-Jul-02 00:00:00.0000, -1.300466793555044E+06, -2.213529579086094E+05,  3.212103685858794E+04,  5.059167450087395E-03, -1.437728863443193E-02,  5.046246224776549E-06,  4.401583658447290E+00,  1.319561584058546E+06, -2.574083586783303E-03,
2460128.500000000, A.D. 2023-Jul-03 00:00:00.0000, -1.300028898800678E+06, -2.225948966044330E+05,  3.212145673502717E+04,  5.077283569061216E-03, -1.437129685292734E-02,  4.673189132569158E-06,  4.400841219149683E+00,  1.319339006356600E+06, -2.578175816909439E-03,
2460129.500000000, A.D. 2023-Jul-04 00:00:00.0000, -1.299589439107015E+06, -2.238363188982752E+05,  3.212184437590789E+04,  5.095394425092283E-03, -1.436533603442302E-02,  4.299794331503494E-06,  4.400097602031964E+00,  1.319116075553068E+06, -2.582258522245792E-03,
2460130.500000000, A.D. 2023-Jul-05 00:00:00.0000, -1.299148414518853E+06, -2.250772277338463E+05,  3.212219968617747E+04,  5.113509647552664E-03, -1.435941204242831E-02,  3.924552383658547E-06,  4.399352808665931E+00,  1.318892792119163E+06, -2.586340036107792E-03,
2460131.500000000, A.D. 2023-Jul-06 00:00:00.0000, -1.298705824219964E+06, -2.263176264689965E+05,  3.212252244514666E+04,  5.131639454724433E-03, -1.435352859927134E-02,  3.546072194900336E-06,  4.398606838079167E+00,  1.318669155763361E+06, -2.590429600853541E-03,
2460132.500000000, A.D. 2023-Jul-07 00:00:00.0000, -1.298261666503504E+06, -2.275575186935031E+05,  3.212281231844294E+04,  5.149794166802108E-03, -1.434768737518991E-02,  3.163118496647861E-06,  4.397859686563022E+00,  1.318445165373838E+06, -2.594536883771323E-03,
2460133.500000000, A.D. 2023-Jul-08 00:00:00.0000, -1.297815938781813E+06, -2.287969080594064E+05,  3.212306887256109E+04,  5.167983792815072E-03, -1.434188818017865E-02,  2.774634153170606E-06,  4.397111347614088E+00,  1.318220819000920E+06, -2.598671548182005E-03,
2460134.500000000, A.D. 2023-Jul-09 00:00:00.0000, -1.297368637627366E+06, -2.300357981311618E+05,  3.212329159065908E+04,  5.186217722022531E-03, -1.433612922350761E-02,  2.379747355018419E-06,  4.396361811986289E+00,  1.317996113872703E+06, -2.602842915082650E-03,
2460135.500000000, A.D. 2023-Jul-10 00:00:00.0000, -1.296919758836106E+06, -2.312741922597102E+05,  3.212347988846068E+04,  5.204504512896124E-03, -1.433040740232110E-02,  1.977767484455557E-06,  4.395611067827462E+00,  1.317771046436000E+06, -2.607059714599007E-03,
2460136.500000000, A.D. 2023-Jul-11 00:00:00.0000, -1.296469297505177E+06, -2.325120934816822E+05,  3.212363312943325E+04,  5.222851768616712E-03, -1.432471859087172E-02,  1.568172993590342E-06,  4.394859100875323E+00,  1.317545612415083E+06, -2.611329920952122E-03,
2460137.500000000, A.D. 2023-Jul-12 00:00:00.0000, -1.296017248118172E+06, -2.337495044428839E+05,  3.212375063867877E+04,  5.241266085107748E-03, -1.431905791075515E-02,  1.150594182148038E-06,  4.394105894690165E+00,  1.317319806881454E+06, -2.615660660492871E-03,
2460138.500000000, A.D. 2023-Jul-13 00:00:00.0000, -1.295563604632302E+06, -2.349864273438486E+05,  3.212383171520550E+04,  5.259753056007778E-03, -1.431341996998420E-02,  7.247932996713030E-07,  4.393351430905116E+00,  1.317093624328862E+06, -2.620058179629376E-03,
2460139.500000000, A.D. 2023-Jul-14 00:00:00.0000, -1.295108360563242E+06, -2.362228639044624E+05,  3.212387564243683E+04,  5.278317318649289E-03, -1.430779906487713E-02,  2.906439259611759E-07,  4.392595689478725E+00,  1.316867058749032E+06, -2.624527858178372E-03,
2460140.500000000, A.D. 2023-Jul-15 00:00:00.0000, -1.294651509064783E+06, -2.374588153443682E+05,  3.212388169696247E+04,  5.296962626060021E-03, -1.430218934353499E-02, -1.518888955946013E-07,  4.391838648938883E+00,  1.316640103704787E+06, -2.629074253824148E-03,
2460141.500000000, A.D. 2023-Jul-16 00:00:00.0000, -1.294193043001613E+06, -2.386942823759061E+05,  3.212384915564283E+04,  5.315691932236278E-03, -1.429658493314563E-02, -6.027667851836796E-07,  4.391080286611024E+00,  1.316412752398463E+06, -2.633701164979642E-03,
2460142.500000000, A.D. 2023-Jul-17 00:00:00.0000, -1.293732955014497E+06, -2.399292652066420E+05,  3.212377730124180E+04,  5.334507481455449E-03, -1.429098003547809E-02, -1.061893923981830E-06,  4.390320578826746E+00,  1.316184997734453E+06, -2.638411702425290E-03,
2460143.500000000, A.D. 2023-Jul-18 00:00:00.0000, -1.293271237577751E+06, -2.411637635489597E+05,  3.212366542678375E+04,  5.353410897197114E-03, -1.428536899572052E-02, -1.529130736551906E-06,  4.389559501111192E+00,  1.315956832375378E+06, -2.643208364663681E-03,
2460144.500000000, A.D. 2023-Jul-19 00:00:00.0000, -1.292807883049015E+06, -2.423977766346185E+05,  3.212351283880673E+04,  5.372403272328572E-03, -1.427974634926728E-02, -2.004305886493113E-06,  4.388797028348161E+00,  1.315728248791591E+06, -2.648093117983793E-03,
2460145.500000000, A.D. 2023-Jul-20 00:00:00.0000, -1.292342883711624E+06, -2.436313032325221E+05,  3.212331885968350E+04,  5.391485242637327E-03, -1.427410684998756E-02, -2.487225233185203E-06,  4.388033134922976E+00,  1.315499239304005E+06, -2.653067463111277E-03,
2460146.500000000, A.D. 2023-Jul-21 00:00:00.0000, -1.291876231811194E+06, -2.448643416683807E+05,  3.212308282926505E+04,  5.410657059621090E-03, -1.426844548668342E-02, -2.977679752175916E-06,  4.387267794847694E+00,  1.315269796121630E+06, -2.658132503035159E-03,
2460147.500000000, A.D. 2023-Jul-22 00:00:00.0000, -1.291407919585946E+06, -2.460968898453044E+05,  3.212280410588303E+04,  5.429918651530845E-03, -1.426275748842291E-02, -3.475451470899907E-06,  4.386500981866625E+00,  1.315039911373209E+06, -2.663289001141566E-03,
2460148.500000000, A.D. 2023-Jul-23 00:00:00.0000, -1.290937939292311E+06, -2.473289452645467E+05,  3.212248206691504E+04,  5.449269676887514E-03, -1.425703832314842E-02, -3.980318164845814E-06,  4.385732669546696E+00,  1.314809577134306E+06, -2.668537433089597E-03,
2460149.500000000, A.D. 2023-Jul-24 00:00:00.0000, -1.290466283226203E+06, -2.485605050458881E+05,  3.212211610899062E+04,  5.468709570291823E-03, -1.425128369111933E-02, -4.492056924692428E-06,  4.384962831353707E+00,  1.314578785450167E+06, -2.673878032020436E-03,
2460150.500000000, A.D. 2023-Jul-25 00:00:00.0000, -1.289992943740635E+06, -2.497915659473038E+05,  3.212170564792967E+04,  5.488237581209456E-03, -1.424548951513418E-02, -5.010446816252137E-06,  4.384191440716466E+00,  1.314347528354951E+06, -2.679310827454060E-03,
2460151.500000000, A.D. 2023-Jul-26 00:00:00.0000, -1.289517913260273E+06, -2.510221243836935E+05,  3.212125011848365E+04,  5.507852806607944E-03, -1.423965192874173E-02, -5.535270812634559E-06,  4.383418471080564E+00,  1.314115797887844E+06, -2.684835678540463E-03,
2460152.500000000, A.D. 2023-Jul-27 00:00:00.0000, -1.289041184293391E+06, -2.522521764445386E+05,  3.212074897393580E+04,  5.527554218262898E-03, -1.423376726337402E-02, -6.066317149828852E-06,  4.382643895953287E+00,  1.313883586106532E+06, -2.690452302315435E-03,
2460153.500000000, A.D. 2023-Jul-28 00:00:00.0000, -1.288562749441677E+06, -2.534817179104281E+05,  3.212020168560441E+04,  5.547340685489757E-03, -1.422783203509428E-02, -6.603380231565842E-06,  4.381867688941032E+00,  1.313650885098411E+06, -2.696160297587093E-03,
2460154.500000000, A.D. 2023-Jul-29 00:00:00.0000, -1.288082601408245E+06, -2.547107442684401E+05,  3.211960774228378E+04,  5.567210993992879E-03, -1.422184293144934E-02, -7.146261186754925E-06,  4.381089823780398E+00,  1.313417686989912E+06, -2.701959165048164E-03,
2460155.500000000, A.D. 2023-Jul-30 00:00:00.0000, -1.287600733004164E+06, -2.559392507264050E+05,  3.211896664964878E+04,  5.587163861456608E-03, -1.421579679874922E-02, -7.694768162892600E-06,  4.380310274363964E+00,  1.313183983954227E+06, -2.707848324169897E-03,
2460156.500000000, A.D. 2023-Jul-31 00:00:00.0000, -1.287117137153763E+06, -2.571672322260950E+05,  3.211827792964308E+04,  5.607197950433008E-03, -1.420969062996639E-02, -8.248716421872977E-06,  4.379529014761584E+00,  1.312949768217693E+06, -2.713827127386389E-03,
2460157.500000000, A.D. 2023-Aug-01 00:00:00.0000, -1.286631806898915E+06, -2.583946834553981E+05,  3.211754111986577E+04,  5.627311879008139E-03, -1.420352155335344E-02, -8.807928290213360E-06,  4.378746019237944E+00,  1.312715032065059E+06, -2.719894872022286E-03,
2460158.500000000, A.D. 2023-Aug-02 00:00:00.0000, -1.286144735402488E+06, -2.596215988595426E+05,  3.211675577296701E+04,  5.647504229653140E-03, -1.419728682182098E-02, -9.372233004328184E-06,  4.377961262266960E+00,  1.312479767843795E+06, -2.726050810352195E-03,
2460159.500000000, A.D. 2023-Aug-03 00:00:00.0000, -1.285655915951092E+06, -2.608479726514362E+05,  3.211592145606039E+04,  5.667773556587913E-03, -1.419098380309673E-02, -9.941466482576815E-06,  4.377174718543488E+00,  1.312243967967610E+06, -2.732294158106182E-03,
2460160.500000000, A.D. 2023-Aug-04 00:00:00.0000, -1.285165341957252E+06, -2.620737988211905E+05,  3.211503775015731E+04,  5.688118391904000E-03, -1.418460997070306E-02, -1.051547104996987E-05,  4.376386362992803E+00,  1.312007624919293E+06, -2.738624101652083E-03,
2460161.500000000, A.D. 2023-Aug-05 00:00:00.0000, -1.284673006961080E+06, -2.632990711448950E+05,  3.211410424962650E+04,  5.708537250804614E-03, -1.417816289552090E-02, -1.109409513113096E-05,  4.375596170778142E+00,  1.311770731252967E+06, -2.745039804247641E-03,
2460162.500000000, A.D. 2023-Aug-06 00:00:00.0000, -1.284178904631546E+06, -2.645237831926880E+05,  3.211312056168095E+04,  5.729028636018332E-03, -1.417164023806771E-02, -1.167719292548969E-05,  4.374804117306565E+00,  1.311533279595855E+06, -2.751540411389064E-03,
2460163.500000000, A.D. 2023-Aug-07 00:00:00.0000, -1.283683028767383E+06, -2.657479283361879E+05,  3.211208630589324E+04,  5.749591041637359E-03, -1.416503974129108E-02, -1.226462407516015E-05,  4.374010178233386E+00,  1.311295262649605E+06, -2.758125055537723E-03,
2460164.500000000, A.D. 2023-Aug-08 00:00:00.0000, -1.283185373297683E+06, -2.669714997553211E+05,  3.211100111373990E+04,  5.770222956507634E-03, -1.415835922384041E-02, -1.285625332972384E-05,  4.373214329465307E+00,  1.311056673191226E+06, -2.764792860354204E-03,
2460165.500000000, A.D. 2023-Aug-09 00:00:00.0000, -1.282685932282218E+06, -2.681944904445860E+05,  3.210986462817446E+04,  5.790922867253159E-03, -1.415159657372541E-02, -1.345195021151737E-05,  4.372416547162399E+00,  1.310817504073689E+06, -2.771542944535965E-03,
2460166.500000000, A.D. 2023-Aug-10 00:00:00.0000, -1.282184699911513E+06, -2.694168932187833E+05,  3.210867650322952E+04,  5.811689261050250E-03, -1.414474974227672E-02, -1.405158868279712E-05,  4.371616807739001E+00,  1.310577748226189E+06, -2.778374425386807E-03,
2460167.500000000, A.D. 2023-Aug-11 00:00:00.0000, -1.281681670506681E+06, -2.706387007182335E+05,  3.210743640364750E+04,  5.832520628215938E-03, -1.413781673832110E-02, -1.465504681352845E-05,  4.370815087863642E+00,  1.310337398654127E+06, -2.785286422197034E-03,
2460168.500000000, A.D. 2023-Aug-12 00:00:00.0000, -1.281176838519050E+06, -2.718599054134986E+05,  3.210614400454015E+04,  5.853415464662635E-03, -1.413079562248270E-02, -1.526220644724845E-05,  4.370011364457991E+00,  1.310096448438795E+06, -2.792278059502186E-03,
2460169.500000000, A.D. 2023-Aug-13 00:00:00.0000, -1.280670198529571E+06, -2.730804996096121E+05,  3.210479899107711E+04,  5.874372274258310E-03, -1.412368450151943E-02, -1.587295286116595E-05,  4.369205614694884E+00,  1.309854890736780E+06, -2.799348470276759E-03,
2460170.500000000, A.D. 2023-Aug-14 00:00:00.0000, -1.280161745248036E+06, -2.743004754498189E+05,  3.210340105820433E+04,  5.895389571117930E-03, -1.411648152260137E-02, -1.648717441518968E-05,  4.368397815995442E+00,  1.309612718779105E+06, -2.806496799107347E-03,
2460171.500000000, A.D. 2023-Aug-15 00:00:00.0000, -1.279651473512096E+06, -2.755198249188144E+05,  3.210194991039345E+04,  5.916465881837682E-03, -1.410918486743398E-02, -1.710476218299596E-05,  4.367587946025252E+00,  1.309369925870082E+06, -2.813722205377291E-03,
2460172.500000000, A.D. 2023-Aug-16 00:00:00.0000, -1.279139378286084E+06, -2.767385398454655E+05,  3.210044526142426E+04,  5.937599747668582E-03, -1.410179274612501E-02, -1.772560955661234E-05,  4.366775982689654E+00,  1.309126505385897E+06, -2.821023866481919E-03,
2460173.500000000, A.D. 2023-Aug-17 00:00:00.0000, -1.278625454659660E+06, -2.779566119049875E+05,  3.209888683420276E+04,  5.958789726610477E-03, -1.409430339068855E-02, -1.834961181424767E-05,  4.365961904128078E+00,  1.308882450772917E+06, -2.828400981080328E-03,
2460174.500000000, A.D. 2023-Aug-18 00:00:00.0000, -1.278109697846278E+06, -2.791740326205387E+05,  3.209727436061848E+04,  5.980034395391110E-03, -1.408671504807430E-02, -1.897666563913276E-05,  4.365145688707433E+00,  1.308637755545704E+06, -2.835852772375717E-03,
2460175.500000000, A.D. 2023-Aug-19 00:00:00.0000, -1.277592103181489E+06, -2.803907933641892E+05,  3.209560758144617E+04,  6.001332351277948E-03, -1.407902597260276E-02, -1.960666857530029E-05,  4.364327315014580E+00,  1.308392413284761E+06, -2.843378491402242E-03,
2460176.500000000, A.D. 2023-Aug-20 00:00:00.0000, -1.277072666121093E+06, -2.816068853572058E+05,  3.209388624629770E+04,  6.022682213652772E-03, -1.407123441768036E-02, -2.023951840399423E-05,  4.363506761847822E+00,  1.308146417633979E+06, -2.850977420281713E-03,
2460177.500000000, A.D. 2023-Aug-21 00:00:00.0000, -1.276551382239175E+06, -2.828222996695850E+05,  3.209211011363206E+04,  6.044082625236810E-03, -1.406333862666292E-02, -2.087511241638963E-05,  4.362684008207494E+00,  1.307899762297817E+06, -2.858648875374494E-03,
2460178.500000000, A.D. 2023-Aug-22 00:00:00.0000, -1.276028247226054E+06, -2.840370272187511E+05,  3.209027895083396E+04,  6.065532252821012E-03, -1.405533682271330E-02, -2.151334656332743E-05,  4.361859033285672E+00,  1.307652441038216E+06, -2.866392210222933E-03,
2460179.500000000, A.D. 2023-Aug-23 00:00:00.0000, -1.275503256886188E+06, -2.852510587673417E+05,  3.208839253437046E+04,  6.087029787418939E-03, -1.404722719757382E-02, -2.215411446374656E-05,  4.361031816455048E+00,  1.307404447671264E+06, -2.874206818232262E-03,
2460180.500000000, A.D. 2023-Aug-24 00:00:00.0000, -1.274976407136113E+06, -2.864643849199500E+05,  3.208645065004339E+04,  6.108573943406556E-03, -1.403900789891686E-02, -2.279730620296464E-05,  4.360202337257137E+00,  1.307155776063662E+06, -2.882092134745831E-03,
2460181.500000000, A.D. 2023-Aug-25 00:00:00.0000, -1.274447694002495E+06, -2.876769961187312E+05,  3.208445309335311E+04,  6.130163456675248E-03, -1.403067701645252E-02, -2.344280694154422E-05,  4.359370575389955E+00,  1.306906420129029E+06, -2.890047638513969E-03,
2460182.500000000, A.D. 2023-Aug-26 00:00:00.0000, -1.273917113620407E+06, -2.888888826377319E+05,  3.208239966999389E+04,  6.151797081210703E-03, -1.402223256634532E-02, -2.409049524268285E-05,  4.358536510695426E+00,  1.306656373824125E+06, -2.898072852092321E-03,
2460183.500000000, A.D. 2023-Aug-27 00:00:00.0000, -1.273384662231981E+06, -2.901000345758030E+05,  3.208029019650750E+04,  6.173473583747500E-03, -1.401367247394760E-02, -2.474024108629468E-05,  4.357700123146865E+00,  1.306405631145101E+06, -2.906167340841843E-03,
2460184.500000000, A.D. 2023-Aug-28 00:00:00.0000, -1.272850336185619E+06, -2.913104418479450E+05,  3.207812450112328E+04,  6.195191736003913E-03, -1.400499455480488E-02, -2.539190352048113E-05,  4.356861392836986E+00,  1.306154186123904E+06, -2.914330710072870E-03,
2460185.500000000, A.D. 2023-Aug-29 00:00:00.0000, -1.272314131936011E+06, -2.925200941749373E+05,  3.207590242481923E+04,  6.216950303858109E-03, -1.399619649390251E-02, -2.604532788911141E-05,  4.356020299967112E+00,  1.305902032825038E+06, -2.922562599734150E-03,
2460186.500000000, A.D. 2023-Aug-30 00:00:00.0000, -1.271776046045238E+06, -2.937289810710989E+05,  3.207362382264320E+04,  6.238748032685570E-03, -1.398727582320237E-02, -2.670034256773215E-05,  4.355176824838308E+00,  1.305649165342912E+06, -2.930862675893597E-03,
2460187.500000000, A.D. 2023-Aug-31 00:00:00.0000, -1.271236075185348E+06, -2.949370918300412E+05,  3.207128856534004E+04,  6.260583627938274E-03, -1.397822989766321E-02, -2.735675513930360E-05,  4.354330947845586E+00,  1.305395577800098E+06, -2.939230618090251E-03,
2460188.500000000, A.D. 2023-Sep-01 00:00:00.0000, -1.270694216142845E+06, -2.961444155082968E+05,  3.206889654133531E+04,  6.282455729908794E-03, -1.396905587014935E-02, -2.801434794595572E-05,  4.353482649476438E+00,  1.305141264346893E+06, -2.947666101455729E-03,
2460189.500000000, A.D. 2023-Sep-02 00:00:00.0000, -1.270150465825660E+06, -2.973509409067560E+05,  3.206644765913265E+04,  6.304362881487175E-03, -1.395975066590883E-02, -2.867287296331837E-05,  4.352631910315466E+00,  1.304886219162709E+06, -2.956168772307610E-03,
2460190.500000000, A.D. 2023-Sep-03 00:00:00.0000, -1.269604821273254E+06, -2.985566565499149E+05,  3.206394185018446E+04,  6.326303487585182E-03, -1.395031095764411E-02, -2.933204595988691E-05,  4.351778711057140E+00,  1.304630436459892E+06, -2.964738215706190E-03,
2460191.500000000, A.D. 2023-Sep-04 00:00:00.0000, -1.269057279670639E+06, -2.997615506630451E+05,  3.206137907229888E+04,  6.348275764771115E-03, -1.394073314260639E-02, -2.999153992544294E-05,  4.350923032529279E+00,  1.304373910490766E+06, -2.973373913238849E-03,
2460192.500000000, A.D. 2023-Sep-05 00:00:00.0000, -1.268507838367229E+06, -3.009656111475392E+05,  3.205875931364571E+04,  6.370277679529129E-03, -1.393101332361811E-02, -3.065097777958138E-05,  4.350064855730342E+00,  1.304116635558815E+06, -2.982075189052552E-03,
2460193.500000000, A.D. 2023-Sep-06 00:00:00.0000, -1.267956494901625E+06, -3.021688255549383E+05,  3.205608259742070E+04,  6.392306874024368E-03, -1.392114729732684E-02, -3.130992452793618E-05,  4.349204161884431E+00,  1.303858606035163E+06, -2.990841142275337E-03,
2460194.500000000, A.D. 2023-Sep-07 00:00:00.0000, -1.267403247033036E+06, -3.033711810600938E+05,  3.205334898719574E+04,  6.414360578986093E-03, -1.391113055136173E-02, -3.196787896379925E-05,  4.348340932516563E+00,  1.303599816381152E+06, -2.999670565032815E-03,
2460195.500000000, A.D. 2023-Sep-08 00:00:00.0000, -1.266848092781696E+06, -3.045726644353852E+05,  3.205055859301490E+04,  6.436435508918722E-03, -1.390095828168114E-02, -3.262426540210240E-05,  4.347475149557358E+00,  1.303340261179718E+06, -3.008561838724970E-03,
2460196.500000000, A.D. 2023-Sep-09 00:00:00.0000, -1.266291030477697E+06, -3.057732620263348E+05,  3.204771157815320E+04,  6.458527753814095E-03, -1.389062542082451E-02, -3.327842598487701E-05,  4.346606795475420E+00,  1.303079935175079E+06, -3.017512824417827E-03,
2460197.500000000, A.D. 2023-Sep-10 00:00:00.0000, -1.265732058820734E+06, -3.069729597315696E+05,  3.204480816652841E+04,  6.480632646346528E-03, -1.388012670455083E-02, -3.392961387546287E-05,  4.345735853447878E+00,  1.302818833323867E+06, -3.026520720370565E-03,
2460198.500000000, A.D. 2023-Sep-11 00:00:00.0000, -1.265171176951152E+06, -3.081717429896888E+05,  3.204184865059041E+04,  6.502744631938188E-03, -1.386945676729350E-02, -3.457698907229252E-05,  4.344862307572332E+00,  1.302556950858661E+06, -3.035581915362058E-03,
2460199.500000000, A.D. 2023-Sep-12 00:00:00.0000, -1.264608384532192E+06, -3.093695967760680E+05,  3.203883339943149E+04,  6.524857140141551E-03, -1.385861027849794E-02, -3.521961768575190E-05,  4.343986143122368E+00,  1.302294283364594E+06, -3.044691833232528E-03,
